image_name,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face,face_cent_x,face_cent_y
10013266_389728611167667_1279988856_a,99,126,0.0,0.003,0.0,0.0,0.317,0.674,0.004,0.001,-1,-1,49.5,116.0
10013266_806151259414803_353628995_a,180,180,0.0,0.002,0.0,0.0,0.002,0.995,0.0,0.001,-1,-1,175.0,198.0
10013266_839268362755520_1117039586_a,116,116,0.221,0.006,0.001,0.001,0.0,0.764,0.002,0.005,-1,-1,194.0,162.0
10013269_1397161657226798_1274698238_a,130,130,0.0,0.087,0.0,0.0,0.08199999999999999,0.8270000000000001,0.004,0.0,-1,-1,107.0,155.0
10013269_1491826051040688_960477654_a,130,130,0.0,0.002,0.0,0.0,0.023,0.9390000000000001,0.005,0.031,-1,-1,161.0,145.0
10013270_225961900935286_1523325848_a,96,96,0.073,0.363,0.085,0.0,0.038,0.44,0.001,0.001,-1,-1,225.0,176.0
10013270_561901927240932_894187667_a,112,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,162.0,106.0
10013274_1389366184676724_467081759_a,157,157,0.0,0.003,0.0,0.0,0.275,0.708,0.0,0.013000000000000001,-1,-1,153.5,156.5
10013274_225845404288939_1366636776_a,73,73,0.0,0.001,0.0,0.0,0.003,0.9940000000000001,0.002,0.0,-1,-1,162.5,77.5
10013274_275116062657788_209484912_a,179,179,0.0,0.005,0.0,0.0,0.004,0.976,0.015,0.0,-1,-1,158.5,200.5
10013274_500650130040954_1521304678_a,78,78,0.0,0.047,0.0,0.0,0.036000000000000004,0.9159999999999999,0.0,0.0,-1,-1,131.0,117.0
10013274_626207120782253_1055194492_a,110,110,0.0,0.163,0.0,0.0,0.013000000000000001,0.8220000000000001,0.001,0.0,-1,-1,156.0,177.0
10013274_704841299568312_624751974_a,185,185,0.0,0.063,0.0,0.0,0.004,0.932,0.001,0.0,-1,-1,146.5,170.5
10013275_227327874141995_888589318_a,149,149,0.0,0.0,0.0,0.0,0.092,0.885,0.0,0.022000000000000002,-1,-1,158.5,155.5
10013275_234768450059077_1762200906_a,116,116,0.0,0.001,0.0,0.0,0.542,0.45799999999999996,0.0,0.0,-1,-1,160.0,133.0
10013275_317074878446607_2046772488_a,134,134,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0.0,-1,-1,141.0,129.0
10013275_534822353294784_629946251_a,149,149,0.001,0.0,0.0,0.0,0.88,0.0,0.0,0.11800000000000001,-1,-1,166.5,212.5
10013278_1434641620116854_1770689990_a,86,86,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,-1,-1,168.0,89.0
10013278_243358009201079_984298548_a,241,225,0.075,0.0,0.0,0.008,0.0,0.01,0.0,0.9059999999999999,1,-1,152.5,112.5
10013278_269485456558862_856196518_a,135,135,0.0,0.002,0.0,0.0,0.0,0.99,0.004,0.003,-1,-1,159.5,123.5
10013278_318057841652563_338938426_a,161,161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,156.5,163.5
10013278_449304998533568_26305422_a,138,138,0.0,0.0,0.0,0.0,0.493,0.237,0.27,0.0,-1,-1,191.0,165.0
10013278_720541027989460_656164428_a,172,172,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,-1,-1,128.0,111.0
10013278_747369541974507_1189613932_a,209,209,0.001,0.001,0.0,0.0,0.001,0.8270000000000001,0.17,0.0,-1,-1,158.5,200.5
10013278_837145162968796_1151129467_a,117,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,156.5,132.5
10013281_323532741142477_168365217_a,161,161,0.0,0.005,0.0,0.0,0.0,0.993,0.001,0.0,-1,-1,169.5,189.5
10013281_379051902235084_2067318923_a,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,93.0,138.0
10013281_697280120332434_1422902901_a,158,158,0.0,0.0,0.0,0.0,0.0,0.9109999999999999,0.08900000000000001,0.0,-1,-1,158.0,113.0
10013281_809859869042014_598050415_a,93,93,0.0,0.0,0.0,0.0,0.983,0.0,0.0,0.017,-1,-1,153.5,113.5
10013284_818047248209963_1874197031_a,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,100.0,182.0
10013286_1397366140539282_1578126462_a,177,177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,157.5,190.5
10013286_1403493873257636_1527747017_a,119,119,0.0,0.0,0.0,0.001,0.978,0.013000000000000001,0.0,0.006,-1,-1,186.5,115.5
10013286_1435067210074184_1176805575_a,121,121,0.0,0.10400000000000001,0.0,0.0,0.025,0.871,0.0,0.0,-1,-1,179.5,131.5
10013286_1440133446224654_1890722355_a,205,182,0.0,0.001,0.0,0.0,0.828,0.171,0.0,0.0,-1,-1,161.5,214.0
10013286_1487418814819318_957409000_a,132,132,0.0,0.0,0.0,0.0,0.0,0.995,0.002,0.002,-1,1,167.0,118.0
10013286_229535080588371_574945069_a,171,171,0.0,0.001,0.0,0.0,0.017,0.97,0.001,0.011000000000000001,-1,-1,128.5,122.5
10013286_235141000023954_1650519925_a,113,113,0.0,0.002,0.0,0.0,0.001,0.996,0.001,0.0,-1,-1,146.5,129.5
10013286_278113905703071_145222447_a,171,171,0.0,0.001,0.0,0.0,0.0,0.9840000000000001,0.015,0.0,-1,-1,124.5,201.5
10013286_311400019013575_315336896_a,116,116,0.0,0.001,0.0,0.0,0.965,0.035,0.0,0.0,-1,-1,138.0,118.0
10013286_507073569397807_857099529_a,104,104,0.0,0.0,0.0,0.0,0.537,0.461,0.001,0.0,-1,-1,155.0,182.0
10013286_544315879021937_1780968947_a,192,192,0.001,0.0,0.0,0.0,0.023,0.973,0.003,0.0,-1,-1,117.0,121.0
10013286_637273123007950_1962268440_a,111,111,0.0,0.0,0.0,0.0,0.9890000000000001,0.011000000000000001,0.0,0.0,-1,-1,164.5,103.5
10013286_682265435168221_135542019_a,127,127,0.0,0.0,0.0,0.0,0.919,0.08,0.0,0.0,-1,-1,137.5,106.5
10013286_692110590850261_1465852186_a,138,138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,142.0,157.0
10013288_1412947832300303_2095589686_a,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,162.0,160.0
10013288_1425616547689956_2146550840_a,101,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,111.5,113.5
10013288_1435671526674741_528603511_a,270,273,0.0,0.0,0.0,0.0,0.0,0.8590000000000001,0.14,0.0,-1,-1,135.0,152.5
10013288_1441899309387169_2122247120_a,138,138,0.0,0.006,0.0,0.0,0.033,0.9520000000000001,0.008,0.0,-1,-1,118.0,74.0
10013288_1489798901241278_376784255_a,132,132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,158.0,134.0
10013288_268398456654669_630647905_a,101,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,164.5,150.5
10013288_733843559971460_1061794994_a,126,126,0.0,0.003,0.0,0.0,0.93,0.067,0.0,0.0,-1,-1,166.0,173.0
10013292_1410949342507195_931947805_a,128,128,0.0,0.005,0.0,0.0,0.011000000000000001,0.975,0.006,0.002,-1,-1,160.0,147.0
10013292_312035858949444_420963157_a,112,112,0.0,0.166,0.0,0.0,0.125,0.706,0.003,0.0,-1,-1,158.0,131.0
10013292_418093368335329_2067404094_a,109,109,0.0,0.009000000000000001,0.0,0.0,0.7070000000000001,0.284,0.0,0.0,-1,-1,132.5,145.5
10013292_596377370458409_1884646824_a,93,93,0.0,0.0,0.0,0.0,0.0,0.976,0.024,0.0,-1,-1,129.5,105.5
10013292_631098220299995_1689506690_a,140,140,0.0,0.114,0.0,0.0,0.7170000000000001,0.168,0.0,0.001,-1,-1,165.0,118.0
10013293_648270078577033_2087763794_a,156,156,0.001,0.006,0.0,0.0,0.001,0.898,0.094,0.0,-1,-1,140.0,128.0
10013294_1410648592535016_1778739869_a,93,93,0.0,0.001,0.0,0.0,0.0,0.919,0.079,0.0,-1,-1,127.5,109.5
10013294_232148766989157_1488658402_a,289,259,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.002,-1,-1,156.5,175.5
10013294_560940304003279_1164560769_a,109,109,0.001,0.003,0.0,0.0,0.0,0.868,0.0,0.128,-1,-1,160.5,154.5
10013296_229853237203966_364751873_a,157,157,0.0,0.001,0.0,0.0,0.856,0.14300000000000002,0.0,0.0,-1,-1,130.5,155.5
10013296_305697092917876_377109280_a,126,126,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1,149.0,119.0
10013296_618197484939278_1497823493_a,135,135,0.001,0.039,0.0,0.0,0.0,0.9540000000000001,0.006,0.0,-1,1,168.5,137.5
10013296_629258773827337_678187279_a,167,167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,157.5,200.5
10013296_652957758085249_1505223788_a,88,88,0.0,0.002,0.001,0.0,0.767,0.083,0.14800000000000002,0.0,-1,-1,221.0,153.0
10013298_236684576536333_1807098723_a,213,213,0.0,0.001,0.0,0.0,0.915,0.08199999999999999,0.0,0.001,-1,-1,109.5,158.5
10013298_314113025403166_1315249429_a,107,107,0.0,0.004,0.0,0.0,0.285,0.711,0.0,0.0,-1,-1,124.5,88.5
10013298_613879532038408_689337963_a,110,110,0.0,0.001,0.0,0.0,0.45299999999999996,0.546,0.0,0.0,-1,-1,71.0,112.0
10013298_617628418313482_2078670179_a,160,160,0.0,0.002,0.0,0.0,0.004,0.987,0.003,0.003,-1,-1,158.0,166.0
10013298_653615454710146_691564840_a,96,96,0.0,0.001,0.0,0.0,0.0,0.995,0.003,0.0,-1,-1,196.0,90.0
10013301_275228492653903_1206847200_a,80,80,0.0,0.005,0.0,0.0,0.8759999999999999,0.11800000000000001,0.0,0.0,-1,-1,105.0,113.0
10013301_445834105562377_1674461415_a,125,125,0.0,0.001,0.0,0.0,0.479,0.517,0.001,0.002,-1,-1,170.5,132.5
10013301_650181385037048_2144754895_a,108,108,0.0,0.0,0.0,0.0,0.988,0.01,0.001,0.0,-1,-1,173.0,83.0
10013301_717711268250674_1722312966_a,144,144,0.0,0.002,0.0,0.0,0.001,0.991,0.005,0.001,-1,-1,160.0,149.0
10013301_740733815966707_78370990_a,156,156,0.0,0.109,0.0,0.0,0.012,0.8759999999999999,0.002,0.001,-1,-1,190.0,146.0
10013301_873887812628353_740752133_a,139,139,0.017,0.008,0.003,0.025,0.013000000000000001,0.858,0.018000000000000002,0.057999999999999996,-1,-1,124.5,163.5
10013302_1485749318311563_1169300792_a,109,109,0.062,0.16,0.005,0.001,0.055,0.706,0.008,0.002,-1,-1,130.5,129.5
10013302_1524253597801501_959894453_a,103,103,0.0,0.0,0.0,0.0,0.038,0.9620000000000001,0.0,0.0,-1,-1,108.5,151.5
10013302_230443567156700_204581092_a,141,141,0.065,0.003,0.001,0.0,0.0,0.8859999999999999,0.045,0.0,-1,-1,161.5,160.5
10013303_1413295785598832_316089342_a,147,147,0.0,0.003,0.002,0.03,0.524,0.14,0.125,0.175,-1,-1,231.5,231.5
10013303_1413649015563354_1496688778_a,136,136,0.0,0.0,0.0,0.0,0.0,0.987,0.013000000000000001,0.0,-1,-1,161.0,116.0
10013303_426892724114977_896695874_a,130,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,129.0,221.0
10013303_440677939411454_111494611_a,119,119,0.0,0.001,0.0,0.0,0.16899999999999998,0.8270000000000001,0.002,0.001,-1,-1,173.5,161.5
10013303_627606237336434_1962548051_a,132,132,0.0,0.006999999999999999,0.0,0.0,0.027000000000000003,0.9620000000000001,0.003,0.0,-1,-1,165.0,128.0
10013303_671758832870282_99497690_a,148,148,0.0,0.001,0.0,0.0,0.594,0.405,0.0,0.0,-1,-1,144.0,137.0
10013305_295693580586139_209004239_a,188,188,0.0,0.9790000000000001,0.0,0.0,0.017,0.004,0.0,0.0,-1,-1,154.0,181.0
10013305_564732713624984_1916440425_a,108,108,0.0,0.001,0.0,0.0,0.002,0.97,0.025,0.001,-1,-1,199.0,142.0
10013305_614301908662193_2111152660_a,158,158,0.0,0.002,0.0,0.0,0.0,0.982,0.016,0.0,-1,-1,173.0,113.0
10013305_852927918054462_1862230158_a,119,119,0.001,0.003,0.0,0.0,0.0,0.986,0.011000000000000001,0.0,-1,-1,145.5,104.5
10013308_223363141191357_2102512327_a,139,139,0.0,0.0,0.0,0.0,0.032,0.965,0.002,0.001,-1,-1,173.5,148.5
10013308_663384380376395_512000653_a,172,172,0.002,0.0,0.0,0.001,0.991,0.0,0.001,0.005,-1,-1,196.0,175.0
10013309_1413064822290768_1798295989_a,74,74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,148.0,98.0
10013309_209925752550018_697478728_a,107,107,0.001,0.023,0.002,0.0,0.603,0.37,0.001,0.0,-1,1,100.5,149.5
10013309_273620536148121_2089692140_a,136,136,0.013999999999999999,0.001,0.0,0.002,0.0,0.9540000000000001,0.002,0.027999999999999997,-1,-1,155.0,177.0
10013309_519346214840805_2094459322_a,181,202,0.002,0.066,0.0,0.0,0.002,0.9209999999999999,0.009000000000000001,0.0,-1,1,214.5,188.0
10013309_563983130367153_382281470_a,153,153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,134.5,190.5
10013309_616113588468420_531857182_a,154,154,0.0,0.001,0.0,0.0,0.94,0.057999999999999996,0.001,0.0,-1,-1,117.0,184.0
10013309_668837886513326_1283264670_a,150,150,0.0,0.006,0.0,0.0,0.0,0.8340000000000001,0.0,0.158,-1,-1,128.0,125.0
10013311_1422987371289723_634434073_a,108,108,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,-1,-1,136.0,142.0
10013311_1464252657140115_525061056_a,156,156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,187.0,126.0
10013311_276029505891903_668430690_a,90,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,153.0,126.0
10013311_569686329795943_1940599958_a,187,187,0.0,0.01,0.0,0.0,0.004,0.9540000000000001,0.031,0.0,-1,-1,162.5,155.5
10013311_654355534632303_47857523_a,134,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,142.0,132.0
10013311_696643487066826_1316234727_a,66,66,0.0,0.027000000000000003,0.0,0.0,0.521,0.452,0.001,0.0,-1,-1,156.0,69.0
10013314_1436427239931935_674139124_a,110,110,0.0,0.004,0.0,0.0,0.69,0.295,0.01,0.0,-1,-1,94.0,109.0
10013314_236008183189615_1531835416_a,133,133,0.0,0.002,0.0,0.0,0.629,0.365,0.004,0.0,-1,-1,91.5,130.5
10013314_300924850032878_1533303998_a,118,118,0.0,0.002,0.0,0.0,0.8370000000000001,0.161,0.0,0.0,-1,-1,122.0,146.0
10013314_490022384436003_1430045491_a,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,137.5,169.5
10013314_490032861119144_1034619374_a,98,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,200.0,105.0
10013314_629461913798711_1876542452_a,170,170,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,192.0,192.0
10013314_762726497101693_1214898052_a,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,130.5,136.5
10013314_792461370786622_989130876_a,109,109,0.0,0.0,0.0,0.0,0.57,0.43,0.0,0.0,-1,-1,175.5,126.5
10013315_1390048887886602_316124398_a,58,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,204.0,104.0
10013315_1409083826027222_393379540_a,167,167,0.0,0.001,0.0,0.0,0.003,0.9940000000000001,0.001,0.002,-1,-1,151.5,190.5
10013315_1439266442980192_856916893_a,126,126,0.0,0.0,0.0,0.0,0.009000000000000001,0.9890000000000001,0.001,0.0,-1,-1,187.0,174.0
10013315_291670254290916_972737497_a,172,172,0.0,0.002,0.0,0.0,0.546,0.45,0.001,0.0,-1,-1,146.0,126.0
10013315_423936094416483_558305461_a,156,156,0.0,0.011000000000000001,0.0,0.0,0.872,0.087,0.0,0.028999999999999998,-1,-1,157.0,147.0
10013315_671684079561594_864572686_a,183,183,0.0,0.005,0.0,0.0,0.983,0.012,0.0,0.0,-1,-1,156.5,153.5
10013315_707426509296403_2086504752_a,170,170,0.0,0.0,0.0,0.0,0.19899999999999998,0.784,0.0,0.016,-1,-1,196.0,186.0
10013315_746152475416167_1557288094_a,128,128,0.0,0.024,0.0,0.0,0.946,0.027999999999999997,0.0,0.001,1,-1,140.0,103.0
10013315_751307514909824_1074551998_a,217,217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,177.5,125.5
10013315_876764232338892_1221082340_a,141,141,0.0,0.001,0.0,0.0,0.943,0.055999999999999994,0.0,0.0,-1,-1,146.5,179.5
10013316_1429705310610634_1105384427_a,84,84,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,-1,-1,94.0,81.0
10013316_409419652536070_2045929984_a,118,118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,159.0,184.0
10013316_442034482565858_913275134_a,166,166,0.0,0.001,0.0,0.0,0.005,0.99,0.004,0.0,-1,-1,111.0,100.0
10013316_508220555954299_1341710657_a,72,72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,66.0,115.0
10013316_684244811638509_1129169665_a,113,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1,113.5,142.5
10013316_779903728688806_228082917_a,133,133,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1,162.5,162.5
10013319_1400078406934378_178345495_a,124,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,121.0,132.0
10013319_238747136328216_872683183_a,147,147,0.0,0.001,0.0,0.0,0.0,0.9940000000000001,0.002,0.003,-1,-1,150.5,139.5
10013319_269116633269101_1707534985_a,127,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,162.5,128.5
10013319_307715146047007_1462454476_a,116,116,0.0,0.001,0.0,0.0,0.9229999999999999,0.077,0.0,0.0,-1,-1,143.0,125.0
10013319_738871892819249_1688038884_a,106,106,0.0,0.0,0.0,0.0,0.971,0.028999999999999998,0.0,0.0,-1,-1,160.0,152.0
10013319_828484233845805_59192676_a,140,140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,164.0,139.0
10013320_1397983107146036_1455246386_a,163,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,138.5,167.5
10013320_244202589101122_725974842_a,102,102,0.0,0.001,0.0,0.0,0.0,0.927,0.07200000000000001,0.0,-1,-1,108.0,140.0
10013320_246878892164833_151150612_a,123,123,0.0,0.005,0.0,0.0,0.654,0.342,0.0,0.0,-1,-1,148.5,176.5
10013320_280612582104079_539864792_a,159,159,0.0,0.001,0.0,0.0,0.001,0.99,0.006999999999999999,0.0,-1,-1,179.5,176.5
10013320_402699319871399_1539461369_a,94,94,0.0,0.0,0.0,0.0,0.789,0.21100000000000002,0.0,0.0,-1,-1,157.0,119.0
10013320_476054422495377_523233730_a,128,128,0.0,0.01,0.0,0.0,0.44799999999999995,0.539,0.002,0.001,-1,-1,91.0,104.0
10013320_494413313998015_1491950289_a,107,107,0.0,0.001,0.0,0.0,0.0,0.995,0.004,0.0,-1,-1,183.5,143.5
10013320_535160753267774_50241671_a,148,148,0.0,0.012,0.0,0.0,0.495,0.49200000000000005,0.0,0.0,-1,-1,148.0,168.0
10013320_537717389679946_443067500_a,114,114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,138.0,86.0
10013320_701083723262469_1817646313_a,143,143,0.53,0.008,0.0,0.0,0.0,0.46,0.003,0.0,-1,-1,132.5,186.5
10013320_743287552378374_1371644704_a,91,91,0.0,0.001,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,-1,-1,146.5,124.5
10013320_790562814310223_107301335_a,194,194,0.0,0.001,0.0,0.0,0.124,0.875,0.0,0.0,-1,-1,130.0,182.0
10013323_238961596308884_863189802_a,161,161,0.001,0.015,0.0,0.0,0.002,0.96,0.022000000000000002,0.0,-1,1,119.5,165.5
10013323_301853826633942_1128078931_a,127,127,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,-1,-1,143.5,100.5
10013323_511720012267028_1625589458_a,123,123,0.0,0.0,0.0,0.0,0.993,0.006999999999999999,0.0,0.0,-1,-1,149.5,101.5
10013323_634943763259064_353768220_a,221,221,0.0,0.001,0.0,0.0,0.991,0.008,0.0,0.0,-1,-1,153.5,173.5
10013323_656244881127356_1249358463_a,74,74,0.0,0.001,0.0,0.0,0.0,0.985,0.013000000000000001,0.001,-1,-1,153.0,106.0
10013324_246089668911040_1254505792_a,93,93,0.0,0.013000000000000001,0.0,0.0,0.003,0.9790000000000001,0.004,0.0,-1,-1,92.5,129.5
10013324_527091527399272_1674412311_a,204,204,0.0,0.0,0.0,0.0,0.001,0.995,0.003,0.0,-1,-1,198.0,175.0
10013324_616554321746731_2036124662_a,131,131,0.0,0.146,0.0,0.0,0.153,0.6940000000000001,0.004,0.002,-1,-1,157.5,136.5
10013324_646543408749801_848494034_a,88,88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,195.0,155.0
10013324_655191567884185_842372219_a,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,180.5,175.5
10013324_694272080618362_27498291_a,126,126,0.001,0.223,0.002,0.0,0.16899999999999998,0.601,0.004,0.0,-1,-1,155.0,182.0
10013325_1401191230156147_1061640661_a,174,174,0.0,0.001,0.0,0.0,0.009000000000000001,0.988,0.002,0.0,-1,-1,97.0,199.0
10013325_237366966454948_212552207_a,123,123,0.0,0.0,0.0,0.0,0.983,0.016,0.0,0.0,1,-1,156.5,92.5
10013325_266357806868519_1216383950_a,178,178,0.0,0.002,0.0,0.0,0.004,0.993,0.001,0.0,-1,-1,215.0,149.0
10013325_378537248954205_206215093_a,99,99,0.0,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,-1,-1,131.5,82.5
10013325_506636289441761_602957170_a,105,105,0.0,0.0,0.0,0.0,0.006,0.993,0.001,0.0,-1,-1,218.5,180.5
10013325_617855594958601_978474203_a,184,184,0.0,0.0,0.0,0.0,0.0,0.987,0.012,0.0,-1,-1,152.0,182.0
10013325_655438527862348_268334957_a,276,254,0.0,0.013000000000000001,0.0,0.0,0.006999999999999999,0.943,0.013999999999999999,0.022000000000000002,-1,-1,167.0,178.0
10013325_691842964195801_221782898_a,140,140,0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1,144.0,135.0
10013325_724867197572488_1419111415_a,107,107,0.001,0.006,0.0,0.0,0.0,0.975,0.016,0.001,-1,-1,151.5,145.5
10013325_768256393185171_1221183581_a,121,121,0.0,0.01,0.0,0.0,0.335,0.653,0.001,0.001,-1,-1,138.5,127.5
10013325_870011029691425_994304282_a,115,115,0.0,0.013999999999999999,0.0,0.0,0.257,0.713,0.001,0.015,-1,-1,136.5,108.5
10013328_1410295919240982_547877808_a,115,115,0.0,0.243,0.002,0.0,0.106,0.648,0.002,0.0,-1,1,131.5,95.5
10013328_1438607226385654_507144645_a,113,113,0.0,0.0,0.0,0.0,0.001,0.982,0.016,0.001,-1,-1,149.5,117.5
10013328_1483942171819601_110230266_a,137,137,0.0,0.08800000000000001,0.0,0.0,0.038,0.862,0.012,0.0,-1,-1,199.5,143.5
10013328_227714454088989_1146021736_a,182,182,0.0,0.009000000000000001,0.0,0.0,0.883,0.10800000000000001,0.0,0.0,-1,-1,108.0,194.0
10013328_390440384432211_642966497_a,156,156,0.0,0.003,0.0,0.0,0.0,0.996,0.0,0.0,-1,-1,141.0,107.0
10013328_494286100694338_1845560717_a,184,184,0.0,0.003,0.0,0.0,0.004,0.983,0.01,0.0,-1,-1,149.0,188.0
10013328_611854935575358_773156609_a,85,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,128.5,107.5
10013328_775064342506517_1785689158_a,191,191,0.0,0.008,0.0,0.0,0.595,0.397,0.0,0.0,-1,-1,115.5,134.5
10013329_1425230734394343_1964259107_a,172,172,0.0,0.0,0.0,0.0,0.0,0.9840000000000001,0.015,0.0,-1,-1,154.0,181.0
10013329_1509295739297876_650744677_a,169,169,0.0,0.096,0.0,0.0,0.001,0.902,0.001,0.0,-1,-1,139.5,176.5
10013329_229464317246679_1657947113_a,89,89,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,-1,-1,88.5,72.5
10013329_397793647029081_1855032119_a,134,134,0.0,0.001,0.0,0.0,0.001,0.997,0.0,0.001,-1,-1,160.0,143.0
10013330_1420578384868394_826771327_a,136,136,0.0,0.001,0.0,0.0,0.0,0.9890000000000001,0.01,0.0,-1,-1,161.0,163.0
10013330_1491028617786775_1436775302_a,130,130,0.005,0.26,0.016,0.001,0.05,0.64,0.026000000000000002,0.002,-1,-1,142.0,207.0
10013330_227524310779570_1801302634_a,120,120,0.0,0.001,0.0,0.0,0.023,0.9690000000000001,0.001,0.006,-1,-1,189.0,119.0
10013330_279912288852175_2065787145_a,104,104,0.0,0.005,0.0,0.0,0.418,0.535,0.0,0.040999999999999995,-1,1,155.0,116.0
10013330_606067599484621_1302730441_a,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,131.5,94.5
10013330_611220408955850_1417386920_a,122,122,0.0,0.006999999999999999,0.0,0.0,0.039,0.9540000000000001,0.0,0.0,-1,-1,143.0,160.0
10013330_682616745121540_1478188063_a,190,190,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,150.0,166.0
10013333_1408419769428066_1001993815_a,116,116,0.0,0.001,0.0,0.0,0.867,0.127,0.0,0.005,-1,-1,185.0,128.0
10013333_1461494187416176_1866105178_a,102,102,0.0,0.022000000000000002,0.0,0.0,0.341,0.635,0.001,0.0,-1,-1,227.0,129.0
10013333_245361558984933_949296383_a,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,148.5,143.5
10013333_700449916674149_1662152597_a,185,185,0.0,0.23399999999999999,0.001,0.005,0.0,0.036000000000000004,0.723,0.0,-1,-1,137.5,160.5
10013334_226754970865775_1401826253_a,180,189,0.07400000000000001,0.006,0.002,0.006999999999999999,0.0,0.35700000000000004,0.001,0.5529999999999999,-1,-1,90.0,170.5
10013334_280360465472754_1933018420_a,181,181,0.023,0.013999999999999999,0.0,0.0,0.001,0.96,0.001,0.0,-1,-1,208.5,171.5
10013334_281925685302328_1257520442_a,172,172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,122.0,158.0
10013334_299890376835104_1058146759_a,149,149,0.0,0.005,0.0,0.0,0.022000000000000002,0.972,0.001,0.0,-1,-1,166.5,134.5
10013334_444565249022917_1633334085_a,144,144,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,-1,-1,156.0,105.0
10013334_510557392383195_1444270976_a,131,131,0.0,0.001,0.0,0.0,0.882,0.11699999999999999,0.0,0.0,-1,-1,142.5,126.5
10013334_555648927867451_503825726_a,110,110,0.001,0.003,0.0,0.0,0.049,0.945,0.002,0.0,-1,-1,190.0,135.0
10013334_610986785652760_1886075546_a,139,139,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1,141.5,166.5
10013334_624888894260479_1050193510_a,144,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,112.0,154.0
